id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
144008773,b5514194-d6a9-4e5a-8ba4-00ee1c05d80f,2022/12/07 9:55 AM,2022-12-07,2022-12-07 07:55:00 UTC,Pretoria,3689841,corriedt,Corrie du Toit,2022-12-09 15:21:29 UTC,2022-12-09 15:44:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144008773,https://inaturalist-open-data.s3.amazonaws.com/photos/247077200/medium.jpeg,,"","Sorry, bad photo. Positively sure about id.",1,0,false,,"Overberg District Municipality, South Africa",-34.2194286188,18.9608265739,4,,,,4,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
144992563,d0d14edc-744b-4717-bce3-9bbf2a27bb8a,2022-12-24 18:32:37,2022-12-24,2022-12-24 15:32:37 UTC,Nairobi,5918057,michael_theophilus,Michael Theophilus Matemba,2022-12-24 16:38:30 UTC,2023-05-21 19:58:33 UTC,research,,https://www.inaturalist.org/observations/144992563,https://static.inaturalist.org/photos/248979437/medium.jpeg,,"",,2,0,false,2,"HXJR+V66, Mzuzu, Malawi",-11.4165069256,33.9920101874,10,,,,10,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
145968835,449b0558-866d-410d-80ed-e0eeab89a253,2015/03/23 1:53 PM,2015-03-23,2015-03-23 11:53:00 UTC,Pretoria,2516864,greggdarling,Gregg Darling,2023-01-06 16:21:14 UTC,2023-01-07 07:06:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145968835,https://inaturalist-open-data.s3.amazonaws.com/photos/250847467/medium.jpg,,CT and Natures V 22-03-2015,Orange Emperor,3,0,false,,"Garden Route District Municipality, South Africa",-33.9684236358,23.5594755008,62,,,,62,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
146023292,b1862808-e8fa-446c-8792-18cbf45cfdbc,2022/12/13 11:57 AM,2022-12-13,2022-12-13 09:57:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-01-07 08:26:18 UTC,2023-01-07 21:25:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146023292,https://inaturalist-open-data.s3.amazonaws.com/photos/250953913/medium.jpg,,"",,1,0,false,,"Gouna rivier, Knysna, Garden Route District Municipality, South Africa",-33.9908005398,23.0406040005,86,,,,86,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
146026575,00857001-230f-4018-9d5a-0049d02a1913,2022/11/28 12:16 PM,2022-11-28,2022-11-28 10:16:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-01-07 09:50:28 UTC,2023-01-07 14:37:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146026575,https://inaturalist-open-data.s3.amazonaws.com/photos/250959767/medium.jpg,,"",,1,0,false,,"Dieprivier,Garden Route District Municipality, South Africa",-33.931619014,22.7064346097,31,,,,31,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
146404822,4ea929e2-946e-48e1-b8a7-cee0644496a4,2022/12/24 11:19 AM,2022-12-24,2022-12-24 09:19:00 UTC,Pretoria,6103743,richard_johnstone,Richard Johnstone,2023-01-12 15:48:20 UTC,2023-01-14 12:40:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146404822,https://inaturalist-open-data.s3.amazonaws.com/photos/251698340/medium.jpeg,,"","",2,0,false,,"Ehlanzeni District Municipality, South Africa",-25.8145323989,31.0941503397,8,,,,8,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
146612617,80ce75d5-0521-43f4-8b80-6d53918de517,2023/01/14 2:33 PM,2023-01-14,2023-01-14 12:33:00 UTC,Pretoria,1275622,mdevill,Marienne de Villiers,2023-01-15 15:01:49 UTC,2023-01-15 21:18:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146612617,https://inaturalist-open-data.s3.amazonaws.com/photos/252101336/medium.jpeg,,"",,3,0,false,,KK Secret Spot,-33.483029841,22.0402232731,500,,,,500,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
146888096,96403d46-5da5-4a0c-bd5d-34fd4fa8fa0b,2020/12/31 10:52 AM,2020-12-31,2020-12-31 08:52:00 UTC,Pretoria,3151177,peters5001,Peter Small,2023-01-19 13:36:14 UTC,2023-01-19 15:26:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146888096,https://inaturalist-open-data.s3.amazonaws.com/photos/252646103/medium.jpg,,"",,2,0,false,,"Ugu District Municipality, South Africa",-30.2870138235,30.738108619,61,,,,61,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
146888100,f7b027d8-67a1-42df-8e05-bf7c0506aa81,2020/12/31 11:18 AM,2020-12-31,2020-12-31 09:18:00 UTC,Pretoria,3151177,peters5001,Peter Small,2023-01-19 13:36:17 UTC,2023-01-19 14:34:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146888100,https://inaturalist-open-data.s3.amazonaws.com/photos/252646126/medium.jpg,,"",,1,0,false,,"Ugu District Municipality, South Africa",-30.2870138235,30.738108619,61,,,,61,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
147025628,759346a5-63a4-45d5-a5c7-5081410066da,2019/11/25 1:54 PM,2019-11-25,2019-11-25 11:54:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-01-21 13:53:01 UTC,2023-01-21 15:25:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147025628,https://inaturalist-open-data.s3.amazonaws.com/photos/252912750/medium.jpg,,"",,3,0,false,,Jubilee Creek Picnic Site,-33.8883012505,22.9663181305,122,,,,122,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
147240581,a805aa4d-dcb6-45b0-91dd-f2eb136bb1a6,2023-01-23 05:44:00+02:00,2023-01-23,2023-01-23 03:44:00 UTC,Pretoria,4384800,john_bornman,,2023-01-24 03:44:41 UTC,2023-01-24 08:14:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147240581,https://inaturalist-open-data.s3.amazonaws.com/photos/253327174/medium.jpg,,"","",3,0,false,3,"Umvoti, Greytown, KZN, ZA",-29.1019638333,30.5992166667,4,,,,4,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
147377923,4fcc1c73-6f06-4465-aac8-8799468af965,2021/01/25 10:59 AM,2021-01-25,2021-01-25 08:59:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-01-26 07:01:04 UTC,2023-01-26 12:08:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147377923,https://inaturalist-open-data.s3.amazonaws.com/photos/253587229/medium.jpg,,"",,3,0,false,," Duiwe Rivier, Wilderness",-33.9795615733,22.6527849936,522,,,,522,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
148308575,e74b0ddd-7070-4936-b7ca-68f4023c5ed8,2023/01/30 11:47 AM,2023-01-30,2023-01-30 09:47:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-02-08 09:47:06 UTC,2023-02-08 15:47:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148308575,https://inaturalist-open-data.s3.amazonaws.com/photos/255369478/medium.jpg,,"",,3,0,false,,"Millwood Stream ,Garden Route District Municipality, South Africa",-33.898058351,22.9911057694,308,,,,308,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
148308601,f720f1b7-9ca4-412b-9082-d5b959e71b12,2023/01/30 2:31 PM,2023-01-30,2023-01-30 12:31:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-02-08 09:47:15 UTC,2023-02-08 15:45:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148308601,https://inaturalist-open-data.s3.amazonaws.com/photos/255370541/medium.jpg,,"",,3,0,false,,Jubilee Creek Picnic Site,-33.8883012505,22.9663181305,122,,,,122,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
148503175,6cea9898-39fb-4fcc-827c-1f47e95761bd,2023/02/07 2:50 PM,2023-02-07,2023-02-07 12:50:00 UTC,Pretoria,773887,stevewoodhall,Steve Woodhall,2023-02-11 08:11:02 UTC,2023-02-11 15:29:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/148503175,https://static.inaturalist.org/photos/255746736/medium.jpg,,"",,3,0,false,,"Chelmsfordville, Gillitts, 3610, South Africa",-29.7899664674,30.8002003079,3,,,,3,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
148524258,1b5dd513-ba4a-4e00-ba0c-1d18577ee24a,2023/02/04 11:55 AM,2023-02-04,2023-02-04 09:55:00 UTC,Pretoria,3689841,corriedt,Corrie du Toit,2023-02-11 16:11:46 UTC,2023-02-12 13:56:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148524258,https://inaturalist-open-data.s3.amazonaws.com/photos/255786386/medium.jpeg,,"",,2,0,false,,"Kogelberg Nature Reserve, Overstrand Municipality, South Africa",-34.3205087272,18.9648727866,281,,,,281,,open,false,,,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
149085869,f334dd19-e2cf-47e8-9534-09c2334f13b4,2023/02/16 6:41 AM,2023-02-16,2023-02-16 06:41:00 UTC,Africa/Dakar,1795211,cammfl,Carla Morris,2023-02-19 00:02:04 UTC,2025-01-26 01:11:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149085869,https://inaturalist-open-data.s3.amazonaws.com/photos/256844304/medium.jpeg,,"",,1,0,false,,"Saly 00000, Senegal",14.4488806,-17.0354343,198,,,,198,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
149464063,977b7d15-f58e-4bcb-a066-ca90915eee44,2023/02/19 10:55 AM,2023-02-19,2023-02-19 08:55:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-02-23 09:03:39 UTC,2023-02-26 04:08:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149464063,https://inaturalist-open-data.s3.amazonaws.com/photos/257555871/medium.jpg,,"",,2,0,false,,"Gouna rivier, Knysna, Garden Route District Municipality, South Africa",-33.9908005398,23.0406040005,86,,,,86,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
149535410,0335a573-7503-4564-a7ab-f6cfa102a643,2023-02-23 11:10:58+02:00,2023-02-23,2023-02-23 09:10:58 UTC,Pretoria,6516819,denis_p,,2023-02-24 06:08:02 UTC,2023-02-24 10:46:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149535410,https://inaturalist-open-data.s3.amazonaws.com/photos/257692253/medium.jpg,,"","",3,0,false,3,"Mkhondo Rural, Piet Retief, MP, ZA",-27.0013143495,30.724988496,4,,,,4,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
151293226,bd82533f-bf86-4061-ba5a-d5c0b20b938b,2023/03/12 12:33 PM,2023-03-12,2023-03-12 10:33:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-03-16 12:26:51 UTC,2023-03-16 18:02:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/151293226,https://inaturalist-open-data.s3.amazonaws.com/photos/261019495/medium.jpg,,"",,2,0,false,,"Duiwe Rivier, Wilderness, South Africa",-33.9806776345,22.6511528828,53,,,,53,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
151293228,a7aaf43e-2505-4a0f-b4ee-8dde973eae94,2023/03/12 12:50 PM,2023-03-12,2023-03-12 10:50:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-03-16 12:26:51 UTC,2023-03-16 18:03:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/151293228,https://inaturalist-open-data.s3.amazonaws.com/photos/261020201/medium.jpg,,"",,3,0,false,,"Duiwe Rivier, Wilderness, South Africa",-33.9806553943,22.6511636116,8,,,,8,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
151293229,f488b1fe-d926-4a74-ab3c-151c8579a4e6,2023/03/12 12:52 PM,2023-03-12,2023-03-12 10:52:00 UTC,Pretoria,2825462,hirons,jean hirons,2023-03-16 12:26:52 UTC,2023-03-16 18:03:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/151293229,https://inaturalist-open-data.s3.amazonaws.com/photos/261020303/medium.jpg,,"",,3,0,false,,"Duiwe Rivier, Wilderness, South Africa",-33.980637601,22.6511636116,8,,,,8,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
152220787,26f25be1-f411-49b1-9401-fdfdc258c584,2023/03/13 11:27 AM,2023-03-13,2023-03-13 09:27:00 UTC,Pretoria,3689841,corriedt,Corrie du Toit,2023-03-25 09:11:24 UTC,2023-03-25 12:29:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152220787,https://inaturalist-open-data.s3.amazonaws.com/photos/262752089/medium.jpeg,,"",,3,0,false,,"Gouna River Crossing, Garden Route District Municipality, South Africa",-33.990767056,23.0403931578,11,,,,11,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
152512693,82d3316c-03b0-42c9-9a83-0e4bdc9f3a46,2023/03/16 11:30 AM,2023-03-16,2023-03-16 09:30:00 UTC,Pretoria,3689841,corriedt,Corrie du Toit,2023-03-27 15:28:01 UTC,2023-03-27 16:31:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152512693,https://inaturalist-open-data.s3.amazonaws.com/photos/263289766/medium.jpeg,,"",,1,0,false,,"Karatara River Crossing, Garden Route District Municipality, South Africa",-33.9984376855,22.8263305009,41,,,,41,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
152541934,410dfaea-b4eb-4538-aeb7-0a5cbbeb7e3a,2023/03/16 1:55 PM,2023-03-16,2023-03-16 11:55:00 UTC,Pretoria,3689841,corriedt,Corrie du Toit,2023-03-27 20:08:15 UTC,2023-03-27 20:53:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152541934,https://inaturalist-open-data.s3.amazonaws.com/photos/263344267/medium.jpeg,,"",,1,0,false,,"Blackwaters River Lodge and Golf Course, Goukamma River, Garden Route District Municipality, South Africa",-34.0297893144,22.93840477,78,,,,78,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
152541935,5e118978-2099-468b-a69e-15f9b988fd70,2023/03/16 1:56 PM,2023-03-16,2023-03-16 11:56:00 UTC,Pretoria,3689841,corriedt,Corrie du Toit,2023-03-27 20:08:16 UTC,2023-03-27 20:53:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152541935,https://inaturalist-open-data.s3.amazonaws.com/photos/263344281/medium.jpeg,,"",,1,0,false,,"Blackwaters River Lodge and Golf Course, Goukamma River, Garden Route District Municipality, South Africa",-34.0297893144,22.93840477,78,,,,78,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
152541936,9088df99-20e8-4091-a480-1ad9c5608566,2023/03/16 2:08 PM,2023-03-16,2023-03-16 12:08:00 UTC,Pretoria,3689841,corriedt,Corrie du Toit,2023-03-27 20:08:16 UTC,2023-03-27 20:53:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152541936,https://inaturalist-open-data.s3.amazonaws.com/photos/263344299/medium.jpeg,,"",,1,0,false,,"Blackwaters River Lodge and Golf Course, Goukamma River, Garden Route District Municipality, South Africa",-34.0297893144,22.93840477,78,,,,78,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
153717391,93103ec9-8b50-4b03-b10c-fd47dc3b3b04,2023-04-06 14:52:22-04:00,2023-04-06,2023-04-06 18:52:22 UTC,Pretoria,5544461,maruattwood,Maru Attwood,2023-04-06 18:53:34 UTC,2023-04-06 20:43:30 UTC,research,,https://www.inaturalist.org/observations/153717391,https://static.inaturalist.org/photos/265527597/medium.jpg,,"","",2,0,false,3,"City Of Mbombela Rural, MP, ZA",-25.34310235,30.9427707443,22,,,,22,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
155591033,b278f485-952e-44f7-a618-c72fd608f019,2023-04-19 12:25:05+03:00,2023-04-19,2023-04-19 09:25:05 UTC,Nairobi,5075697,eva_bnkhff,Eva Benkhoff,2023-04-19 11:02:41 UTC,2024-06-18 09:20:13 UTC,research,,https://www.inaturalist.org/observations/155591033,https://static.inaturalist.org/photos/269758854/medium.jpg,,"","",2,1,false,3,"Bahir Dar - Gonder Road, Libokemekem, Amhara, ET",12.1426111667,37.75245,11,,,,11,,open,false,,,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
159398789,eb5cacf4-8863-4b66-bade-adfa5c6e79fc,2023-05-03 11:37:15,2023-05-03,2023-05-03 09:37:15 UTC,Pretoria,6269418,kilowatt1,Howard Cook,2023-05-03 10:50:37 UTC,2023-05-03 13:07:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159398789,https://inaturalist-open-data.s3.amazonaws.com/photos/275398033/medium.jpeg,,"",,3,0,false,2,Kwadukuza Municipality,-29.3380291895,31.289222762,28803,,,,28803,,open,false,gps,gps,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
171416802,7058af99-3d35-40a9-9644-f068941a411a,2018/02/11 10:38 AM,2018-02-11,2018-02-11 08:38:00 UTC,Pretoria,1667099,hhodgson,Heather and Andrew Hodgson,2023-07-06 17:41:49 UTC,2023-07-07 08:48:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/171416802,https://inaturalist-open-data.s3.amazonaws.com/photos/297445347/medium.jpg,,"2018-02-10-12 KZN Trip, iSimangaliso Wetland Park World Heritage Site, False Bay Park",,3,0,false,,"False Bay Park, iSimangaliso Wetland Park, uMkhanyakude District Municipality, KwaZulu-Natal, South Africa",-27.9534833333,32.3750666667,,,,,,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
173040959,7bf7454c-96b1-4b02-a942-e97289e8ed99,2023/07/14 09:38,2023-07-14,2023-07-14 06:38:00 UTC,Riyadh,17844,jackyjudas,Jacky Judas,2023-07-15 16:31:58 UTC,2024-03-29 10:08:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/173040959,https://inaturalist-open-data.s3.amazonaws.com/photos/300461012/medium.jpeg,,"",,1,0,false,,Asir Principality Arabie saoudite,18.3178252778,42.36087114,,,,,,,open,false,,,Anax speratus,Anax speratus,Orange Emperor,Insecta,94049
173581976,56eccb7c-82dd-4bee-bd2a-c62a409077c2,2016/11/26 11:29 AM,2016-11-26,2016-11-26 09:29:00 UTC,Pretoria,3689841,corriedt,Corrie du Toit,2023-07-18 12:34:37 UTC,2023-07-18 13:47:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/173581976,https://inaturalist-open-data.s3.amazonaws.com/photos/301459355/medium.jpeg,,"","",1,0,false,,"Sonderend River Bridge on R406, Overberg District Municipality, South Africa",-34.1853164044,19.4022368878,17,,,,17,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
173604853,31a02d3b-4688-4518-8dff-71ac08c53fe5,2017/02/06 11:28 AM,2017-02-06,2017-02-06 09:28:00 UTC,Pretoria,3689841,corriedt,Corrie du Toit,2023-07-18 15:19:08 UTC,2023-07-18 15:59:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/173604853,https://inaturalist-open-data.s3.amazonaws.com/photos/301500963/medium.jpeg,,"","",1,0,false,,"Sonderend River Bridge on R406, Overberg District Municipality, South Africa",-34.1853164044,19.4022368878,17,,,,17,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
174153496,d2d6ed14-8e20-4bd5-8022-a0cb2300f254,2018/03/13 1:33 PM,2018-03-13,2018-03-13 11:33:00 UTC,Pretoria,3689841,corriedt,Corrie du Toit,2023-07-21 19:57:15 UTC,2023-07-22 05:37:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/174153496,https://inaturalist-open-data.s3.amazonaws.com/photos/302522314/medium.jpeg,,"","",2,0,false,,"Grootrivier bridge, Nature's Valley, Garden Route District Municipality, South Africa",-33.9684053302,23.5596902139,15,,,,15,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
180971835,47e99c31-ad87-407a-b772-7ccc02bdca2a,2021/11/13 1:38 PM,2021-11-13,2021-11-13 11:38:00 UTC,Pretoria,6103743,richard_johnstone,Richard Johnstone,2023-08-30 21:14:46 UTC,2023-08-31 11:59:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/180971835,https://inaturalist-open-data.s3.amazonaws.com/photos/315327873/medium.jpeg,,"","",2,0,false,,"Overberg District Municipality, South Africa",-34.3204624965,18.9644765796,415,,,,415,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
184690944,2a7ad405-e5b9-4b4d-94ed-58eed38cdf84,2023/01/09 10:52 AM,2023-01-09,2023-01-09 08:52:00 UTC,Pretoria,6103743,richard_johnstone,Richard Johnstone,2023-09-24 14:04:10 UTC,2023-09-25 13:41:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/184690944,https://inaturalist-open-data.s3.amazonaws.com/photos/322431253/medium.jpeg,,"",,2,0,false,,"Ehlanzeni District Municipality, South Africa",-25.4258294203,31.4477174484,485,,,,485,,open,false,,,Orange Emperor,Anax speratus,Orange Emperor,Insecta,94049
